OID,FID_1,Field1,category,id,latitude,longitude,general_ca,FID_2,label,altname,name,code,centroid_x,centroid_y
154,388,392,spanish,aNe-csvGyoEkw62ysRbqpA,51.51601062,-0.204917461,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
155,390,394,spanish,UlWuQCehRHfyxz8AZj42tg,51.49486229,-0.173562906,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
156,396,400,spanish,08ITFw37j1rJTTkOROWJWQ,51.51831713,-0.20521944,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
157,401,406,spanish,Wp9G9XQLWsaxfbNdGwcacw,51.48713287,-0.169122665,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
158,402,407,spanish,USzmydytDQ5ksyX22zURQQ,51.5153442,-0.2048745,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
159,406,411,portuguese,NTCJPRbUe423Wf6rm_xeLA,51.49349011,-0.181780935,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
160,407,412,portuguese,jNfCnG_YyY-UsJoi7KZHgw,51.49259132,-0.193867563,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
161,408,413,portuguese,fvIcQJReW4Q65QJ4t1E-6A,51.4992579,-0.1976659,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
162,410,415,portuguese,REhb-qBL9hkXyoec71arhA,51.49445782,-0.174598839,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
163,412,417,portuguese,yo0hUsbk0byFBR6qVveYnQ,51.485826,-0.18089,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
164,414,419,portuguese,qWPwgLgsOHsU11JljWa8bQ,51.509395,-0.195575,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
165,421,426,portuguese,KIKXMvvaEQSOzS5tWR800w,51.522245,-0.203008,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
166,426,431,austrian,-_6mjiQuPMMR7VvLb3v92A,51.4968262,-0.1684469,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
167,428,433,georgian,ISg1R0zQHW3cvYPXAuNpfQ,51.499603,-0.196103,Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
168,429,435,german,wba5ChSu7cstA-sJEoOSYg,51.51547296,-0.204620361,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
169,434,441,polish,IIMtF_7RpIGBBPN9qN0CRA,51.4943231,-0.1736183,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
170,437,444,scandinavian,CvYiWzRJ_xBXBcXm6QLYyw,51.5215609,-0.2089577,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
171,439,446,scandinavian,X_1Z-RAonaFLaTjkdKBljA,51.5193556,-0.2078333,European_Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
172,443,450,african,53gjK5hft6c7H45NIWW0mg,51.51556643,-0.204663277,African,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
173,450,457,african,5oHfokgXds6sZO8F-txAyA,51.521405,-0.208881,African,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
174,452,460,ethiopian,eWNBPB72He9xhH64fQ9T7A,51.5176913,-0.210482,African,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
175,454,464,moroccan,mOs9Mv94pVrvW54h4gTiEQ,51.49027562,-0.190962556,African,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
176,456,466,moroccan,V7vaY1pbuKwfSLS0oxjaBQ,51.52158205,-0.208927989,African,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
177,461,471,moroccan,S84AX-PxAiOXvQ3XeHUPvA,51.522033,-0.207989,African,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
178,463,473,moroccan,4C-p6XFct7xRAOTL-fNkcw,51.52252,-0.207549,African,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
179,465,476,mediterranean,KqJRHfKsePB_UhnLwLsc9w,51.49954105,-0.197148917,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
180,466,477,mediterranean,KW3YTOMZGLqi9MnEWUDKhw,51.5081215,-0.1977605,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
181,467,478,mediterranean,eekflLQwzpeZ9sNg89F38A,51.49905885,-0.183821932,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
182,468,479,mediterranean,Yw-oiVD6xr7rBW8C08KzBQ,51.490293,-0.191228,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
183,469,481,mediterranean,L-ZNTln24SoU_jYia4M19Q,51.51489082,-0.199417628,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
184,470,482,mediterranean,60FKzb3X3kkuv29_P-PPMw,51.498051,-0.184063,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
185,471,483,mediterranean,hQEdwFG8kCTCO6fwvLuWBQ,51.486104,-0.1846975,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
186,473,486,mediterranean,rMX45d4zT0zjgh5nbf7Ohw,51.50431,-0.192805,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
187,474,487,mediterranean,7kBtTjr1SdEDESFiyan-Ag,51.49428186,-0.175694857,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
188,475,488,mediterranean,EUC2Stc1ac4CLVeiXBGbQQ,51.49419679,-0.17446965,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
189,477,491,mediterranean,DWXXHy-CQGqBp66aF23ecA,51.5070446,-0.1945074,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
190,479,493,mediterranean,9OYD_bEc30BCmlX4He9C6Q,51.5226,-0.2075,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
191,480,494,mediterranean,j1sQ3-Zv9o1lgx37RkelFA,51.514093,-0.193974,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
192,483,497,mediterranean,aFiHbty-r54yFq-BilEvcg,51.4943958,-0.1672001,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
193,484,498,mediterranean,0s-61pNDaYxlw4G6iAF7ig,51.482669,-0.177991,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
194,486,501,mediterranean,So_S3kB8AY-26V8XyWgbWg,51.49359,-0.18181,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
195,487,502,mediterranean,Ep0czyHNAaXX5DKwMelf6g,51.498116,-0.183599,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
196,488,503,mediterranean,nuNJaNUnTEV7tMKp-ikF0Q,51.4803187,-0.1856883,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
197,489,505,mediterranean,PWvBlzkvlkGMlTLepJm_Iw,51.523,-0.206991,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
198,492,509,mediterranean,e-aVuZ-ulisoMprK0Grr7A,51.51904506,-0.207207261,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
199,494,511,mediterranean,4qut5FFQMN2PW-3cQ9PblA,51.500999,-0.1927406,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
200,496,513,mediterranean,5lujGMV4mO8-Fnv-zHfnoA,51.48930634,-0.190480596,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
201,498,516,mediterranean,bJ8C7gZ3kSXlExw5u8rQZw,51.500275,-0.1599717,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
202,500,518,mediterranean,qM5Jrvj_Gh7ueI2md-8W3g,51.49682,-0.192856,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
203,502,521,mediterranean,Ht-Ni1czaq10Y4nMiAliDw,51.5086979,-0.1976377,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
204,509,529,mediterranean,cHmTNpqm94QwBMzCHfp1ow,51.49779892,-0.164912,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
205,515,536,mediterranean,DsqQ4ne7iry_G0hwBnaDLQ,51.49029541,-0.191228002,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
206,529,562,greek,Wbm6J4tTyFDloxXcu-6qWA,51.5050724,-0.2156306,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
207,530,564,greek,06UA_vnHr2y1OH9u6F-HNA,51.5232468,-0.2188205,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
208,534,569,greek,fH39mTu031saT-LEyIpBgg,51.5187922,-0.2072044,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
209,540,578,turkish,0IUgK306u8gULSM-fx-bKw,51.4929609,-0.1762272,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
210,541,579,turkish,WYcGFl2GGOVGYLH18MIDbA,51.516483,-0.209042,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
211,548,587,turkish,dAM-bR2UEGc93PLCNXRd9w,51.516636,-0.2057331,Mediterranean,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
212,575,617,pakistani,LlU357pWcEeMj67i_kF3Gg,51.479744,-0.179577,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
213,584,626,pakistani,kB5umXsyZXVgO3I4HZ0_kA,51.4923603,-0.1674369,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
214,585,627,pakistani,8_dL6052CfvOochTqfLaTw,51.48172109,-0.176379995,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
215,587,629,pakistani,DdRCopTfHxvQgAlm44wrZw,51.4910844,-0.182954693,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
216,588,630,pakistani,g8Rx4tfnYYXdOuiMuh6nSA,51.4831656,-0.177569,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
217,589,631,pakistani,fHiEDZeRfzDfxx1lE6JOWg,51.515816,-0.217197,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
218,592,634,pakistani,0YGLqsvZEoS0IPIamFMGWg,51.497184,-0.16763,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
219,593,635,pakistani,gTyuBgMJMqvyojVObC9vZA,51.50998,-0.192552,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
220,594,636,pakistani,ZjUh2yJ4G6ISK25Tc3Z47w,51.4934957,-0.1757544,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
221,595,637,pakistani,7BA0YNQRlo9fiH04k8MZ1w,51.508401,-0.198652,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
222,601,643,pakistani,Rd97uid_99neK7RaniS8kA,51.522649,-0.207705,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
223,604,646,pakistani,doOQ-9CzkXixxSc1PGirqw,51.5101019,-0.1975413,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
224,625,667,pakistani,viSAs2uFrHeQG1iQa7AV-g,51.5221131,-0.2126599,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
225,627,669,pakistani,_hXrlmIMvYwafZCQY3GWDw,51.492821,-0.19298,Pakistani,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
226,640,682,mideastern,disw05otT_liXnTEy-6ISA,51.49282952,-0.193373874,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
227,641,683,mideastern,q7Oz1gTCgoQkFu3VoOQrDQ,51.495177,-0.20302,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
228,642,685,mideastern,nG9FL_8vpAUsJFy1R4XTYg,51.49468045,-0.182466406,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
229,643,686,mideastern,_hoy9y5s47Bx2tCrXv1OVw,51.49724,-0.164357,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
230,644,687,mideastern,QYuGi-HP15ZI4Ss-gAuLKQ,51.49736352,-0.203176803,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
231,645,688,mideastern,ObawuRLOYZ8dapM9UyEk5w,51.50165364,-0.191772388,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
232,647,690,mideastern,Da8ClETsPknyD-XIam-jbg,51.49332,-0.194478,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
233,650,695,mideastern,w5s21w-9dlJ_yfIXQlFq-g,51.50014,-0.211075,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
234,651,698,mideastern,jBqx8LXpBtXIb5CoKCv9XQ,51.5032081,-0.191742,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
235,652,699,mideastern,bs8Qb42RIYlHJJlMn87qag,51.5161226,-0.2049391,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
236,653,701,mideastern,hS7k6pamcC85unubWTiOZQ,51.4934256,-0.176283,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
237,654,702,mideastern,YRXwjHOFJssx2nl4aFUjvg,51.49496,-0.186591,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
238,656,705,mideastern,VSPD8rEw3C2671Gj8USpYg,51.494897,-0.173816,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
239,657,706,mideastern,cSU3n4PfGvSi-tfc24yNvQ,51.5018063,-0.1916228,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
240,669,720,mideastern,nTuQ0SSxmPvtKIGaNF4P1Q,51.498075,-0.165404,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
241,676,729,mideastern,WN4N-fqKfeWMMKK-aqgp5Q,51.49140664,-0.16691807,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
242,693,749,mideastern,k1nDwk2Jk1mpatX9gMOSpA,51.499368,-0.197107,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
243,694,750,mideastern,1yd3Amv21-GgbwkbXb8ygg,51.49287593,-0.176537778,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
244,696,753,mideastern,qB9fCtjQHfPqHBi3UHK_tQ,51.502982,-0.191849,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
245,697,754,mideastern,l1iPMoHxZkpk0crq7xjyLw,51.49191858,-0.158103184,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
246,698,755,mideastern,m3UL9TXI2e41dYk1RPw_3A,51.4858578,-0.1810321,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
247,699,756,mideastern,n6gZCjWeOeX-u3MyEMBN3g,51.4852563,-0.1744336,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
248,716,774,mideastern,bdkofV7VM29AdeKkC_rOgg,51.4977874,-0.1652232,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
249,736,797,mideastern,gkwJAb1mmWamMhOONmRwiA,51.5001302,-0.159056,Middle_Eastern,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
250,745,807,russian,shSSViy7I3q9lANgKLWXUQ,51.497474,-0.1648262,Other,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
251,748,810,chinese,LIA_VK2aBaiNFIXSgwnXvA,51.49313354,-0.193421006,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
252,749,811,chinese,5-_YNjtvoG-oYt1qAO3tVw,51.49366212,-0.18393128,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
253,751,813,chinese,qF9kj2qjuE7WChgusz-K6g,51.5022305,-0.1888732,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
254,752,814,chinese,V9TSQil3ea-urZ-gRXLgLg,51.49344074,-0.167337188,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
255,753,815,chinese,TyUR6jITezmuJi5xi6p-tQ,51.502942,-0.188119,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
256,754,816,chinese,Ame6cZG8I-DQ5tkMtdyyeg,51.4968451,-0.1684174,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
257,755,817,chinese,7LMRibjYvu1I0vuxU5taPg,51.484645,-0.174931,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
258,762,824,chinese,9F_IQL57B_lyIoeVRCEHig,51.5019118,-0.191865,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
259,770,832,chinese,LFohlIcFGZRg1H_DhOwy9w,51.5096119,-0.1979603,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
260,774,836,chinese,Vv-B6VcMA-JlHAwcUdSjvg,51.492942,-0.192898,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
261,776,838,chinese,wz12Mdl2yOHTXMQIEQv4DA,51.4932,-0.19461,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
262,777,839,chinese,diRlzdZakqXCJj0--9-vKA,51.4946896,-0.173174336,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
263,780,842,chinese,u6hXJD8NxeCS7gw2AH-kow,51.483112,-0.1860182,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
264,784,846,chinese,zAnqZiJSEge712mfFgOfxw,51.494027,-0.174942,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
265,785,848,chinese,-xrDP35c1nMAJ6fTcc9PMQ,51.4943131,-0.1736882,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
266,799,862,chinese,aEtzccfOlClX5lsLdkoWNA,51.4998937,-0.159895,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
267,816,879,chinese,GnncoWlwjkrsXvUjyw0Lfg,51.508423,-0.200078,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
268,836,899,chinese,jhvsjEpQAm8vq5QanE6uog,51.4928876,-0.1940051,Chinese,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
269,843,908,indpak,x3a5aaaRt7wJkzrXfLG96Q,51.5012974,-0.191184893,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
270,844,909,indpak,dZU-PrfDwH3LnuW7XGWi0w,51.502166,-0.187171,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
271,845,910,indpak,Zlk3hL7-aiNbD9DwGrTi3A,51.496093,-0.2042162,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
272,848,913,indpak,52FAaOWyPHBPCsapbeEu7A,51.490932,-0.1834772,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
273,849,914,indpak,FxZbNqQwcDVbjhYpHkJwiw,51.49882,-0.18388,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
274,851,916,indpak,4JYcPTREtqljpCP2QwAWog,51.49394255,-0.182583332,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
275,852,917,indpak,brA61ovuXbpmda75OlDtIg,51.492831,-0.192539,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
276,853,918,indpak,l6NaOtRBF5c-oeVtcB2sEQ,51.49925994,-0.197081007,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
277,855,921,indpak,T-XPkD7xHKJSgPe0xzj5xw,51.489858,-0.189819,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
278,859,925,indpak,pzCJZyZ07ekKGqMEQMWIYw,51.499156,-0.184004,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
279,864,931,indpak,ZoI1sHm5K26De5QrHtQBTg,51.49308,-0.19398,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
280,867,934,indpak,8rk0bwfFn3hoz7QuX-GBfQ,51.4916473,-0.1614341,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
281,869,936,indpak,HhfS0Ihif8kMRlg6YIGjWA,51.4940254,-0.1750597,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
282,870,937,indpak,Kfg3Zd9IqaIgo6YJKFIZ1A,51.4991557,-0.1572173,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
283,871,939,indpak,Z9Bmw3YM9lABkzACtU_eEQ,51.4952667,-0.1826975,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
284,874,947,indpak,GKMFEUoDhngR-9gjE_QxUQ,51.5027239,-0.1939257,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
285,880,956,indpak,RwoWk2E5vaxbKOnzPj9W0Q,51.49419785,-0.157319993,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
286,892,978,indpak,OYFwWwk1ufbid0MuwdyYAg,51.4951882,-0.1739549,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
287,915,1019,indpak,K_FKhPTnfjShzvoEFpiKBg,51.485451,-0.182259,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
288,925,1040,indpak,ru40om108cK0MZWUf0jJPw,51.49361,-0.176605,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
289,939,1067,indpak,rAKAUFZ0UVzbxRdz48oCIw,51.4894943,-0.1659731,Indian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
290,942,1070,malaysian,kFuNTfCd50hHjw3xxnCQ1w,51.519035,-0.207198,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
291,946,1074,malaysian,mmK-Q7kjkmz_QWOo1ovOcQ,51.49564,-0.18928,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
292,954,1088,thai,hGiblm0l67sLGTtsMvx51A,51.5068261,-0.194781,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
293,955,1089,thai,l_Y75MzPOr1-PxuJw0JdWg,51.493824,-0.194675,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
294,956,1090,thai,zAwhjWMSCLzuy11-3s0q-g,51.4948249,-0.1869975,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
295,959,1093,thai,urztwKgVZD-G6NgXZJVYPQ,51.49272686,-0.193134987,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
296,960,1094,thai,qW9JHT9IGFaG0F60HFe2Tw,51.5177381,-0.2062303,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
297,961,1095,thai,M01YUS09OuNbpSyrqQY2Vw,51.4991301,-0.1926284,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
298,964,1098,thai,xLWAII5wZXWAi2Krtg7_Uw,51.499441,-0.196657,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
299,968,1103,thai,TCpTdM9aAF2J768pwK04nQ,51.48602676,-0.179845005,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
300,971,1106,thai,PGGEVe7kLg27LcUXOI8RVQ,51.49522314,-0.173663543,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
301,973,1108,thai,D9TrdLMDTyy0DhXgir1xlw,51.4844324,-0.1761491,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
302,974,1109,thai,fsS_ub6C01p1PJSr7ie1_w,51.4979443,-0.1651785,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
303,975,1110,thai,X1-CIZprXfy9CTjU1QxlCw,51.4945994,-0.1864906,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
304,977,1112,thai,BcxldfRWeDGcbK5pJFFjWQ,51.519225,-0.207811,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
305,985,1121,thai,7Z1gCIvb1EFiDvjr58xhlA,51.49895,-0.183451,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
306,990,1126,thai,cJtmTgq9jLNw2JSg6qtFQw,51.49118028,-0.172226995,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
307,993,1129,thai,iQhafgyNJiqNJ4v8vqRjhA,51.4849091,-0.1831075,Southeast_Asian,0,E09000020, ,Kensington and Chelsea,E09000020,-0.190629005,51.5007019
