OID,category,id,latitude,longitude,general_ca,label,name,code
6809,african,I32vReIAHsFd_RULZs7E0A,51.459298,-0.012271,African,E09000023,Lewisham,E09000023
6810,african,GA10AsUw4_C4eQWP3W9aYQ,51.461707,-0.006566,African,E09000023,Lewisham,E09000023
6811,mediterranean,EQ3WDQk4NgRsGFah_Nnsdg,51.46026,-0.010875,Mediterranean,E09000023,Lewisham,E09000023
6812,mediterranean,DjARZzftFMP3rROYnf_ghA,51.46205545,-0.009416361,Mediterranean,E09000023,Lewisham,E09000023
6813,mediterranean,4fXAbVy4FIx_BVcMWhaVxQ,51.461273,-0.006470159,Mediterranean,E09000023,Lewisham,E09000023
6814,pakistani,nz2-fOMH3ja-xeZhKmZ1Ew,51.4246265,-0.0042759,Pakistani,E09000023,Lewisham,E09000023
6815,pakistani,hC5meKxRJHh-AZ09II5lIA,51.4427349,0.0153191,Pakistani,E09000023,Lewisham,E09000023
6816,pakistani,jVi8ZpJeSC9yk4PPA_x0ug,51.4586313,-0.0127591,Pakistani,E09000023,Lewisham,E09000023
6817,pakistani,9vbhd1s5J31-LgOnQpTQOw,51.4497253,0.0004861,Pakistani,E09000023,Lewisham,E09000023
6818,pakistani,jR-uAwKdR5GRh4kgbMTfmw,51.4505656,0.0126759,Pakistani,E09000023,Lewisham,E09000023
6819,pakistani,CtFOdSuQzGdK6LL-Ww7tag,51.459311,-0.003733,Pakistani,E09000023,Lewisham,E09000023
6820,chinese,p8hPcnkqsTVURszeor09Lw,51.4306847,0.0202823,Chinese,E09000023,Lewisham,E09000023
6821,chinese,3FDCFxG5zvizhHleJX-3-g,51.4493179,0.0130566,Chinese,E09000023,Lewisham,E09000023
6822,chinese,4MVMqCBWFv8WN9QJ3VZl3Q,51.461706,-0.006565,Chinese,E09000023,Lewisham,E09000023
6823,chinese,8ut5qP2jgSOBdqpWWMfRLA,51.4576531,-0.0134984,Chinese,E09000023,Lewisham,E09000023
6824,chinese,skdAtfEM7V_bP1-g6h-fVw,51.461356,-0.006552,Chinese,E09000023,Lewisham,E09000023
6825,chinese,gcvymekRT_kH4QGxzf9_3A,51.445,-0.0095989,Chinese,E09000023,Lewisham,E09000023
6826,chinese,8VLfizRN9Lprwr9nrmPbPA,51.4495753,0.0005937,Chinese,E09000023,Lewisham,E09000023
6827,chinese,kR4kuWSa5zAh1TVB1r0NZg,51.4567725,-0.0143455,Chinese,E09000023,Lewisham,E09000023
6828,chinese,Y74bk6Uv9k8gcfv_JKIGUQ,51.459201,-0.0124734,Chinese,E09000023,Lewisham,E09000023
6829,chinese,FT9SHFuVeFtv5ePO0wIA-w,51.4618668,-0.0069495,Chinese,E09000023,Lewisham,E09000023
6830,indpak,mkkHOiSZMNPZfERAAEPWgA,51.420994,-0.001692,Indian,E09000023,Lewisham,E09000023
6831,indpak,RmioRw8IMIWiM0-l4PJEfg,51.426034,-0.005658,Indian,E09000023,Lewisham,E09000023
6832,indpak,LML_F_kRh4f00z99aXm2Bg,51.456319,0.0111791,Indian,E09000023,Lewisham,E09000023
6833,indpak,jo-p_vjr2_8GTF0Ii8QyDw,51.442275,-0.01144,Indian,E09000023,Lewisham,E09000023
6834,indpak,2jOCeoHgYeu_oPDVWK5NMQ,51.4571984,0.0111358,Indian,E09000023,Lewisham,E09000023
6835,indpak,Ng9pDwDjWzsCpbQQC5fLqw,51.4622833,-0.0081567,Indian,E09000023,Lewisham,E09000023
6836,indpak,1OOJzjGR-l2UQSYV2v7o3w,51.46203769,-0.007844791,Indian,E09000023,Lewisham,E09000023
6837,indpak,k9j9C-CaeWaDFqtmaEpyRg,51.44804693,-0.001099364,Indian,E09000023,Lewisham,E09000023
6838,indpak,fKxws72aUjxnczIaG1FGfg,51.4622841,-0.0081567,Indian,E09000023,Lewisham,E09000023
6839,srilankan,Ik0DZ0fmXi9Be3YnJ7KrGw,51.4479729,-0.0012938,Southeast_Asian,E09000023,Lewisham,E09000023
6840,japanese,26WnCaSbZCtVmc3G06IKEQ,51.456319,0.0111791,Japanese_Korean,E09000023,Lewisham,E09000023
6841,tradamerican,VJUdXUIs3VSA_rwsEKkMFA,51.4240707,-0.005204,American,E09000023,Lewisham,E09000023
6842,caribbean,D_K05_8gB6Mm8vf8q2VHzQ,51.4569312,0.0090325,Latin_American,E09000023,Lewisham,E09000023
6843,caribbean,VTZbwftCBRYgFApGHTviyw,51.45916,-0.01213,Latin_American,E09000023,Lewisham,E09000023
6844,mexican,EgvfTSUnaPxijKRIuNOWBg,51.5191315,-0.136437517,Latin_American,E09000033,Westminster,E09000033
6845,mexican,EaLrgSH0Fxgyhw5nE3pb4A,51.51924515,-0.136490002,Latin_American,E09000033,Westminster,E09000033
6846,french,1vU_MeJNUopj9FYtLeeigA,51.4973984,-0.12948,French,E09000033,Westminster,E09000033
6847,turkish,ch3v4bk3jas49r5jEWH5LQ,51.5086675,-0.136937207,Mediterranean,E09000033,Westminster,E09000033
6848,italian,ofk57INQHCumktjqs0EjhQ,51.50950214,-0.135087306,Italian,E09000033,Westminster,E09000033
6849,italian,eRsWcoSBWYkfhfXoHxnIEg,51.51168369,-0.133953507,Italian,E09000033,Westminster,E09000033
6850,italian,r130n2T4Yu8RuDANIz-c9w,51.51138258,-0.12239963,Italian,E09000033,Westminster,E09000033
6851,italian,-147sXWJVzjQ6xed3kdtxQ,51.51363462,-0.130298037,Italian,E09000033,Westminster,E09000033
6852,italian,kwLvscNdOfBJTpm5qtD-iA,51.5107491,-0.1226443,Italian,E09000033,Westminster,E09000033
6853,italian,P3Yad-U8Okomvvk5N91gCw,51.51133269,-0.1322607,Italian,E09000033,Westminster,E09000033
6854,italian,MzF9nlCdHZOaL5ocfY7QqQ,51.513425,-0.131236,Italian,E09000033,Westminster,E09000033
6855,italian,deV4Jb89QAgkyJqvu3aD_g,51.511999,-0.133687,Italian,E09000033,Westminster,E09000033
6856,italian,OiRMxtQCo0MdfZkejv2xUg,51.513356,-0.134634,Italian,E09000033,Westminster,E09000033
6857,italian,JKwMHA_plYwrKVxkkh6bAg,51.5123138,-0.12058,Italian,E09000033,Westminster,E09000033
6858,italian,6swPe7Trae-ifxoSRAEFNg,51.5189107,-0.1362067,Italian,E09000033,Westminster,E09000033
6859,italian,NmFWljc8-TfLlW62zRZ2MA,51.505868,-0.137771,Italian,E09000033,Westminster,E09000033
6860,italian,iSu_sC16-fUeo9qPFODGOw,51.514775,-0.136932,Italian,E09000033,Westminster,E09000033
6861,italian,MMQdqF-q-d__b1Z8_4Hs2Q,51.511549,-0.13251,Italian,E09000033,Westminster,E09000033
6862,italian,zaRX4cnAUf39W3jsZmUa4w,51.4947341,-0.1365664,Italian,E09000033,Westminster,E09000033
6863,italian,SBf115mUfL4ryjpJcZOiUg,51.5095699,-0.12642,Italian,E09000033,Westminster,E09000033
6864,italian,1gXV65SwQUAS1C5ZbEpBnw,51.5097991,-0.1291486,Italian,E09000033,Westminster,E09000033
6865,italian,40kbFr-OwMCECFxth1hqPQ,51.512662,-0.132997,Italian,E09000033,Westminster,E09000033
6866,italian,PCP32dk4euUG21mX0kp5aw,51.515878,-0.132808,Italian,E09000033,Westminster,E09000033
6867,italian,2HTL5r5OeqKSLo20V7bGEQ,51.5182761,-0.1347247,Italian,E09000033,Westminster,E09000033
6868,italian,r-40hpB7G8QmMbb6dxKIWQ,51.5099474,-0.1269062,Italian,E09000033,Westminster,E09000033
6869,italian,KvGb1_RrOZaEF-4sLs8Tkg,51.5125252,-0.1271055,Italian,E09000033,Westminster,E09000033
6870,italian,pGbGihQeRCZpTcMBBtbExQ,51.5141264,-0.1311127,Italian,E09000033,Westminster,E09000033
6871,italian,n058fj6IKnnZwCtfFlpJBw,51.50998,-0.12878,Italian,E09000033,Westminster,E09000033
6872,italian,KkOuEfwb7vOQIyCImSQYwQ,51.512226,-0.120028,Italian,E09000033,Westminster,E09000033
6873,italian,G6w5u7bXch-Y7yqmCb7Qbw,51.51510745,-0.133306392,Italian,E09000033,Westminster,E09000033
6874,italian,K-K5Nj1TmLGx5JA0LR36Qg,51.513543,-0.131289,Italian,E09000033,Westminster,E09000033
6875,italian,UOMGToX1X1XqxcoqcLf8Pw,51.512463,-0.13289,Italian,E09000033,Westminster,E09000033
6876,italian,0TXydyOD0MXkB6XbNKg1gw,51.5106598,-0.1353948,Italian,E09000033,Westminster,E09000033
6877,italian,-ATEXu2q4Oe4wPQeyrsILw,51.51386296,-0.134387051,Italian,E09000033,Westminster,E09000033
6878,italian,PHSq58n9KljfELkouY6-yw,51.5133591,-0.1320965,Italian,E09000033,Westminster,E09000033
6879,italian,natxYvht_q9dVUpVCtJlYw,51.5109872,-0.1261001,Italian,E09000033,Westminster,E09000033
6880,italian,cDOIwryQGKQb3431gPK9bg,51.50845213,-0.126104379,Italian,E09000033,Westminster,E09000033
6881,italian,PBftxn6sM0xlGy14U-pKNw,51.4973997,-0.1350534,Italian,E09000033,Westminster,E09000033
6882,italian,eALelzluT-roHrY6BocpUQ,51.5110248,-0.124743,Italian,E09000033,Westminster,E09000033
6883,italian,ush325wnI4b0YSWzBtyLnw,51.496888,-0.126712,Italian,E09000033,Westminster,E09000033
6884,italian,Cv0-Mwcp1nXkSE4ZcnaN2Q,51.51267566,-0.132752753,Italian,E09000033,Westminster,E09000033
6885,italian,XyZFet5peMhIqzUfAWaOxA,51.5132706,-0.1339006,Italian,E09000033,Westminster,E09000033
6886,italian,O85bIQBknuWsMUdMZ2Bb3Q,51.5112714,-0.1199321,Italian,E09000033,Westminster,E09000033
6887,italian,tKJM5gionBwdrj6MYsLC-A,51.509468,-0.132292,Italian,E09000033,Westminster,E09000033
6888,italian,DNmoXMlk7Ajo8tHjKpQd4A,51.51304474,-0.1313793,Italian,E09000033,Westminster,E09000033
6889,italian,wTdTuPfpFvQfegqmPPHCtQ,51.5125134,-0.1376278,Italian,E09000033,Westminster,E09000033
6890,italian,ensD5Blwpvv2gjAoYXB6BA,51.51172289,-0.125331701,Italian,E09000033,Westminster,E09000033
6891,italian,zhDaDZdkR_nMc0hmCYXzAQ,51.513718,-0.122622,Italian,E09000033,Westminster,E09000033
6892,italian,n2UcWX7ZAOZ35kRUOM-F_w,51.5126875,-0.1207163,Italian,E09000033,Westminster,E09000033
6893,italian,IEzVCzqAVZ08EiDM9eUD6A,51.513811,-0.129859,Italian,E09000033,Westminster,E09000033
6894,italian,DkPg-aeC3zxvhzqAtncTyQ,51.512989,-0.13147,Italian,E09000033,Westminster,E09000033
6895,italian,pJq0JZOf_50dfOjPVYtU8w,51.513554,-0.122916,Italian,E09000033,Westminster,E09000033
6896,italian,gm3VozFsAgp_pPnCZPp_xA,51.509857,-0.1222373,Italian,E09000033,Westminster,E09000033
6897,italian,VpXOD3pTsTMGy7cqtpNuNA,51.51179123,-0.128004,Italian,E09000033,Westminster,E09000033
6898,italian,ZlLA3jhwyr2lH5j7uehWuw,51.50844864,-0.124111176,Italian,E09000033,Westminster,E09000033
6899,italian,QC93mQiTnutSEYsmoQeF2Q,51.510697,-0.129302,Italian,E09000033,Westminster,E09000033
6900,italian,V0TYCiwGmDTd2gYrtZctdw,51.49663794,-0.133318679,Italian,E09000033,Westminster,E09000033
6901,italian,aAzCPzQkOcBUBnqd3-qIuw,51.5149384,-0.137130733,Italian,E09000033,Westminster,E09000033
6902,italian,zsYARFtRiN8oTUpHvfLxAA,51.512894,-0.131763,Italian,E09000033,Westminster,E09000033
6903,italian,0OU95RXRqzNG3rgMGCPt8Q,51.507948,-0.136259,Italian,E09000033,Westminster,E09000033
6904,italian,Ctl8n_LXUHCNVk2uw1OWGA,51.517756,-0.13668,Italian,E09000033,Westminster,E09000033
6905,italian,5zDiWsOJUZ5IrQxOJgIHyw,51.5081757,-0.1236699,Italian,E09000033,Westminster,E09000033
6906,italian,vjOX42zwoZPsqzEL2BI4HQ,51.497407,-0.135018,Italian,E09000033,Westminster,E09000033
6907,italian,GLMRWcP3VZwecRA2xRLPpg,51.5120383,-0.1214872,Italian,E09000033,Westminster,E09000033
6908,italian,__JI6J6JtGonh-0pJ10qUQ,51.513162,-0.131318,Italian,E09000033,Westminster,E09000033
6909,italian,DQqFr4AKdVLHRODe2xdpcA,51.5109897,-0.1269942,Italian,E09000033,Westminster,E09000033
6910,italian,YIdj-x94f4aGJMriGHUlzw,51.508608,-0.132039,Italian,E09000033,Westminster,E09000033
6911,italian,iAOIZ5Sj0fp3J7XuoQgKvg,51.5122125,-0.1205411,Italian,E09000033,Westminster,E09000033
6912,italian,9gE8Zp2jCm2o4GJbX8TfEA,51.4924,-0.132263,Italian,E09000033,Westminster,E09000033
6913,italian,GqAP-71WmJlkcKg1F1LFyw,51.51120976,-0.133187771,Italian,E09000033,Westminster,E09000033
6914,italian,SDuYp1_7GMqahGY1Be0Gkw,51.5095309,-0.126634033,Italian,E09000033,Westminster,E09000033
6915,italian,IEGYMW3nc-dTtOicVJ0AWw,51.5070957,-0.1265794,Italian,E09000033,Westminster,E09000033
6916,italian,eWjSRRvP9jkeILM3U7TPRg,51.509229,-0.134809,Italian,E09000033,Westminster,E09000033
6917,italian,a1OFNdDPG_2ASpgIXgpDWQ,51.511548,-0.132509,Italian,E09000033,Westminster,E09000033
6918,italian,RxXbceFZE1uCdHdyI06rRA,51.51383019,-0.129760537,Italian,E09000033,Westminster,E09000033
6919,italian,fJFqwQiaXBiSpqfoCMmt1A,51.51126897,-0.123564659,Italian,E09000033,Westminster,E09000033
6920,italian,SHEtRv_lbaBhUU3Ag5tvQQ,51.5080266,-0.1235334,Italian,E09000033,Westminster,E09000033
6921,italian,wxQjit8UYxEgndAT-Gd5Qw,51.4957237,-0.1289846,Italian,E09000033,Westminster,E09000033
6922,italian,1omUOfNq-z-du2ZxB6J-UA,51.51158524,-0.125749007,Italian,E09000033,Westminster,E09000033
6923,italian,ynUpHFLT5tts4mgqLmGj2Q,51.509609,-0.123106,Italian,E09000033,Westminster,E09000033
6924,italian,n0TVbo74j5eeYNucr8EasQ,51.51050124,-0.136738096,Italian,E09000033,Westminster,E09000033
6925,italian,QHM9KNY30JtzQC1BeBD4vQ,51.49565506,-0.128938004,Italian,E09000033,Westminster,E09000033
6926,italian,n4VHyo0tQDxusK1OVvjwfg,51.49655956,-0.133874879,Italian,E09000033,Westminster,E09000033
6927,italian,36UfsXJhm6ZbvmKMWmNDfg,51.50916147,-0.132474303,Italian,E09000033,Westminster,E09000033
6928,italian,9F8jonNp3Tjiwwk41g38cw,51.5064162,-0.12690011,Italian,E09000033,Westminster,E09000033
6929,italian,SeR2ZWwVI70DNd71vcjFsA,51.512894,-0.131763,Italian,E09000033,Westminster,E09000033
6930,italian,Zj9F7GZsoEItYle3WMXgyw,51.511788,-0.1276222,Italian,E09000033,Westminster,E09000033
6931,italian,AQvL4ZAx1U8GO3BCBfnchg,51.512154,-0.132153,Italian,E09000033,Westminster,E09000033
6932,italian,20HamviOMeMptx-g1MJBuA,51.511438,-0.127873,Italian,E09000033,Westminster,E09000033
6933,italian,Y7H1fjaG5Nb-PIS2yq-ARA,51.50716356,-0.126817677,Italian,E09000033,Westminster,E09000033
6934,italian,xj930RoCOZhGjTcrZ15-MA,51.5110778,-0.1289714,Italian,E09000033,Westminster,E09000033
6935,italian,nVWugL-tdvFNMwucqcYokg,51.51162447,-0.135579441,Italian,E09000033,Westminster,E09000033
6936,italian,pO879lQ20QaWnTwwabu8zA,51.512203,-0.134644,Italian,E09000033,Westminster,E09000033
6937,italian,48kBv70564RMcDtnrnKH3A,51.514134,-0.13115,Italian,E09000033,Westminster,E09000033
6938,italian,yCSncv41hiL5oSIN2gdxCQ,51.518503,-0.135032,Italian,E09000033,Westminster,E09000033
6939,italian,fuNuabhKFg4GlmNIA5HuDg,51.495,-0.1272899,Italian,E09000033,Westminster,E09000033
6940,italian,ZBpAqLA9KrAgzrIxS8DpIg,51.5142365,-0.1310147,Italian,E09000033,Westminster,E09000033
6941,italian,BUQF0lrINj6kplpTrA_J2w,51.50967407,-0.127253994,Italian,E09000033,Westminster,E09000033
6942,italian,Ztt6Zr2gOhNGLuLWq4FKmw,51.50961901,-0.132932986,Italian,E09000033,Westminster,E09000033
6943,italian,JnZXLe69Q8X3rQ5WvQmrbw,51.510716,-0.121476,Italian,E09000033,Westminster,E09000033
6944,italian,SxLRXgMnnO89DZsStzEvOA,51.48887666,-0.137156009,Italian,E09000033,Westminster,E09000033
6945,italian,ygvYlC534KQ_OSUVarpFrA,51.51016,-0.13641,Italian,E09000033,Westminster,E09000033
6946,italian,82I-SlGojUpp7Rzotmv9lg,51.5128615,-0.1320778,Italian,E09000033,Westminster,E09000033
6947,italian,7BBYrqcG5WkPz9djUUHheA,51.5102884,-0.1281919,Italian,E09000033,Westminster,E09000033
6948,italian,mXlZCd0atM0S9JfBlchpMA,51.510581,-0.12824,Italian,E09000033,Westminster,E09000033
6949,italian,UKntq5iWzgRvq5FIzTCFEQ,51.50979608,-0.129013619,Italian,E09000033,Westminster,E09000033
6950,italian,Y3nYMePvsl-rneyNxUUBfw,51.508727,-0.131544,Italian,E09000033,Westminster,E09000033
6951,italian,YNyVDXIsy9Ns5jPknF617w,51.5125134,-0.1376278,Italian,E09000033,Westminster,E09000033
6952,italian,iysgW675xI7l0eF1ci6prw,51.5120697,-0.122977003,Italian,E09000033,Westminster,E09000033
6953,italian,XjXVJTyk1leL4G5wYecDfA,51.5117863,-0.1201856,Italian,E09000033,Westminster,E09000033
6954,italian,VedtE61fc5VRHbkRf23Rvg,51.5116906,-0.1355665,Italian,E09000033,Westminster,E09000033
6955,italian,6zD7DSwZbeRgG_uuBEotAg,51.5115566,-0.1286053,Italian,E09000033,Westminster,E09000033
6956,italian,HddW1lXf7COF6ahHYR-T5w,51.5116196,-0.12251,Italian,E09000033,Westminster,E09000033
6957,italian,KfMRabuYEr5H0d9E468Mag,51.50001526,-0.127016574,Italian,E09000033,Westminster,E09000033
6958,italian,mdqaWJdKvcIi5sENcvKR3A,51.5097974,-0.1290659,Italian,E09000033,Westminster,E09000033
6959,italian,qI_VbzNSzrsURDUzVjnHAA,51.509783,-0.134051,Italian,E09000033,Westminster,E09000033
6960,italian,eN7HCmwj1-ChrTcFlDsjEA,51.513525,-0.122816,Italian,E09000033,Westminster,E09000033
6961,italian,PjmaSkq0LoT3b238v1YN3Q,51.513969,-0.131517,Italian,E09000033,Westminster,E09000033
6962,italian,GCJAi4b7u2fljLS06Iz71A,51.5063832,-0.1269816,Italian,E09000033,Westminster,E09000033
6963,italian,0pu8ZJ0KEyHzVPsErZWZDQ,51.5000036,-0.1270045,Italian,E09000033,Westminster,E09000033
6964,italian,7qy6V2LbWnq-903Zk-vFNw,51.511506,-0.127597,Italian,E09000033,Westminster,E09000033
6965,italian,OfP6ck3S8cCWJotn7TuefA,51.5118413,-0.1352855,Italian,E09000033,Westminster,E09000033
6966,italian,Ym5NDGDenE3J-lyECrESew,51.506432,-0.126897,Italian,E09000033,Westminster,E09000033
6967,italian,QJVZV9qRPt-TVe1LorvvyQ,51.511206,-0.129642,Italian,E09000033,Westminster,E09000033
6968,italian,6SlEtxtvrUtN-4VIMIw3eg,51.51248,-0.120481,Italian,E09000033,Westminster,E09000033
6969,italian,KqRyk31IFS62VvYE-9VG6w,51.513525,-0.122816,Italian,E09000033,Westminster,E09000033
6970,italian,lJc7BKqadvqk-z8ouTTsqA,51.5100044,-0.1286007,Italian,E09000033,Westminster,E09000033
6971,italian,jQIv6d1W2uAFXtSdq4m7tg,51.513632,-0.131761,Italian,E09000033,Westminster,E09000033
6972,italian,_FcdKmL0msyBsZsk_Aa6NQ,51.51139,-0.1284,Italian,E09000033,Westminster,E09000033
6973,italian,28uWaZQGGP-8wFwPMO25Bg,51.51167555,-0.126960128,Italian,E09000033,Westminster,E09000033
6974,italian,yYtzUPsu_9JjlnITuL2C3A,51.51148224,-0.118244998,Italian,E09000033,Westminster,E09000033
6975,italian,4HO0pr9StpobMbkConcqxg,51.50921088,-0.135532962,Italian,E09000033,Westminster,E09000033
6976,italian,HfCSqC4GrZuRlQpRtH45Dg,51.513969,-0.131517,Italian,E09000033,Westminster,E09000033
6977,italian,0ENWujU2Fxhn_e-hQZ0DLQ,51.50642014,-0.127317294,Italian,E09000033,Westminster,E09000033
6978,italian,NWaR0HKkuU4laMQhGzDbAw,51.508,-0.123572401,Italian,E09000033,Westminster,E09000033
6979,italian,lozDWvE6U16hIA4MNLD1AQ,51.513732,-0.13242,Italian,E09000033,Westminster,E09000033
6980,italian,pas4Vin0eXQzbYC2nhFhCA,51.5102474,-0.1306477,Italian,E09000033,Westminster,E09000033
6981,italian,KBiVXHeXGu9hXDT26VObEQ,51.49199295,-0.125918999,Italian,E09000033,Westminster,E09000033
6982,italian,g6u-rBxbXIsgOXsSBSFUvQ,51.511593,-0.134756,Italian,E09000033,Westminster,E09000033
6983,italian,wCfjwvqIdrTIPZSDnC2Acw,51.517695,-0.134535,Italian,E09000033,Westminster,E09000033
6984,italian,sTvO6ChbBD1LRK_Zmnu-vA,51.50962263,-0.136084291,Italian,E09000033,Westminster,E09000033
6985,italian,sjRCCdPiml8vQJ3PIR-4HA,51.5123142,-0.1204008,Italian,E09000033,Westminster,E09000033
6986,italian,HB9tFuCr_lUINaAOxatJ2w,51.5084088,-0.1241056,Italian,E09000033,Westminster,E09000033
6987,italian,o3MX9An10APAwvyEI9x0rA,51.5099759,-0.1328847,Italian,E09000033,Westminster,E09000033
6988,italian,JrpQs_GIDqgS0rXAKwbzZQ,51.5111413,-0.1327021,Italian,E09000033,Westminster,E09000033
6989,french,SQqalQPyvPPeMVRZpM4Euw,51.512071,-0.122977,French,E09000033,Westminster,E09000033
6990,french,qF2hV5EPB1HLawqYDQZbeQ,51.51248,-0.120481,French,E09000033,Westminster,E09000033
6991,french,VtLgCcLSEwFBiKPFV6_Mug,51.51231766,-0.121569,French,E09000033,Westminster,E09000033
6992,french,D7p8_LXEFq3OqLxZIO-dLQ,51.51166,-0.124695,French,E09000033,Westminster,E09000033
6993,french,UKdzb5sW5r7x2AY3KctVUg,51.510757,-0.124054,French,E09000033,Westminster,E09000033
6994,french,v3MQtzWZhRCknVhl9OoZzw,51.507687,-0.132279,French,E09000033,Westminster,E09000033
6995,french,d6ZfhVFHTjwlB33BLUECmg,51.51331711,-0.130649999,French,E09000033,Westminster,E09000033
6996,french,w2lWBJDb_8uk5oV_uyrGjw,51.5119787,-0.1200707,French,E09000033,Westminster,E09000033
6997,french,XUwGo_3lgdxjuL7E5s3FKA,51.5154244,-0.1334727,French,E09000033,Westminster,E09000033
6998,french,qM6lDKglcVhUkH-0fJTn4g,51.51156616,-0.126066998,French,E09000033,Westminster,E09000033
6999,french,AL5Nqlp5v4buaV04z0xBOA,51.512985,-0.128444,French,E09000033,Westminster,E09000033
7000,french,3y4Dbz-UCI818N94IkidiA,51.51021977,-0.120730476,French,E09000033,Westminster,E09000033
7001,french,MSqfyXS2fdm6H-ywHAV75w,51.51468699,-0.136290081,French,E09000033,Westminster,E09000033
7002,french,sXXkRK0cltx1CFVAQiOI6w,51.512475,-0.12074,French,E09000033,Westminster,E09000033
7003,french,PsixhUTw6H2_KMBnBE5Q8A,51.51344,-0.132173,French,E09000033,Westminster,E09000033
7004,french,xzui1-XqO7N5VzDnEeYWrw,51.5093551,-0.1252067,French,E09000033,Westminster,E09000033
7005,french,gaoVl7C11liH1GEKV3T2bQ,51.512749,-0.131453,French,E09000033,Westminster,E09000033
7006,french,jRvh4MyRkjlIl2Llnwzd9Q,51.514231,-0.134374,French,E09000033,Westminster,E09000033
7007,french,HZPRFJGoOYcl6plctoRYvg,51.5127613,-0.1285303,French,E09000033,Westminster,E09000033
7008,french,jEvDRYIW2ySE0nrtFZIIgQ,51.5118843,-0.1242749,French,E09000033,Westminster,E09000033
7009,french,NFrg-emU-3UoGy5ddDUMLg,51.512475,-0.12074,French,E09000033,Westminster,E09000033
7010,french,o6drsUudjJ2J6RVvo40IRg,51.51274,-0.131668,French,E09000033,Westminster,E09000033
7011,french,PLi74nBbmov0CVcYKUvHdw,51.51387925,-0.130885885,French,E09000033,Westminster,E09000033
7012,french,erSVFbwKJcGIGuAeQg9sOA,51.4971988,-0.1296275,French,E09000033,Westminster,E09000033
7013,french,8haIlB3gghjV8ZUOwsqBUA,51.513735,-0.134856,French,E09000033,Westminster,E09000033
7014,french,zfzQDbGa-xXW0isFLzMw9g,51.510882,-0.126801,French,E09000033,Westminster,E09000033
7015,french,bdUsmRcJUe29Ssa-osjjDA,51.511152,-0.124783,French,E09000033,Westminster,E09000033
7016,french,tx33DXUuyTfuv6QAfzIueQ,51.512061,-0.1229647,French,E09000033,Westminster,E09000033
7017,french,_aBvIYw6nfKc7ttyrZJGdw,51.51816961,-0.134567343,French,E09000033,Westminster,E09000033
7018,french,ZbnJQKNz6I88NoyzWUx-Qw,51.5112139,-0.1198244,French,E09000033,Westminster,E09000033
7019,french,INRKQvrYGmMJG8WNZGf2Ow,51.5107613,-0.130694,French,E09000033,Westminster,E09000033
7020,french,U3Pha6qoX5MraAp5oa7oXA,51.50960922,-0.126536995,French,E09000033,Westminster,E09000033
7021,french,rUt8VCG5ytWEvdqnk6ykKg,51.513395,-0.123167,French,E09000033,Westminster,E09000033
7022,french,TukfIJZkePmHJ6ZigPpy5A,51.49464,-0.135189,French,E09000033,Westminster,E09000033
7023,french,K0D8Ekk4tMwEsy02oQEZpQ,51.512071,-0.122977,French,E09000033,Westminster,E09000033
7024,french,hNMibSI1VpoG1o1cpIxj6w,51.509282,-0.131954,French,E09000033,Westminster,E09000033
7025,french,7ILZLYCuFXDubown1XB5VA,51.511326,-0.132691,French,E09000033,Westminster,E09000033
7026,spanish,qvO0hYRegZI5bCEk1cNoOQ,51.514227,-0.132764,European_Other,E09000033,Westminster,E09000033
7027,spanish,xvr5aSeoJg5ZAJM4FG99xg,51.5093806,-0.1258185,European_Other,E09000033,Westminster,E09000033
7028,spanish,5WR5vlucQqcSkVjsxdMWpA,51.511995,-0.127822,European_Other,E09000033,Westminster,E09000033
7029,spanish,BEmQexf6fO88DQCN4zXJIQ,51.51093674,-0.132477,European_Other,E09000033,Westminster,E09000033
7030,spanish,XOlMcm0JVFH8AmsckpWSKw,51.50804166,-0.13328696,European_Other,E09000033,Westminster,E09000033
7031,spanish,ON2WTORm81nZw2L9UXeh5g,51.5108463,-0.1370224,European_Other,E09000033,Westminster,E09000033
7032,spanish,HO_YLnFUpea_S6UfC_4XSw,51.5135427,-0.131473,European_Other,E09000033,Westminster,E09000033
7033,spanish,ao6l60DSpTlssR60XEjOnw,51.519099,-0.136827,European_Other,E09000033,Westminster,E09000033
7034,spanish,NtAndbH_o7DQLLDz-wuGlA,51.5106,-0.123181,European_Other,E09000033,Westminster,E09000033
7035,spanish,dGkVk041v8tevLofLY8GTg,51.51444899,-0.134711451,European_Other,E09000033,Westminster,E09000033
7036,spanish,t_O2xY53TW3z8X6eyQp2bQ,51.51346887,-0.136645906,European_Other,E09000033,Westminster,E09000033
7037,spanish,vN5XHJMX7A5EpXGGnIj_Ag,51.51392027,-0.129204863,European_Other,E09000033,Westminster,E09000033
7038,spanish,jgx_WCV_5zBEeGHQvimLHQ,51.512463,-0.13289,European_Other,E09000033,Westminster,E09000033
7039,spanish,ZiDGOLqa9ATyjMQ265ijFQ,51.4884216,-0.1375914,European_Other,E09000033,Westminster,E09000033
7040,spanish,hyfTBdIJr7ulsCbHlyIxGA,51.5154159,-0.1366013,European_Other,E09000033,Westminster,E09000033
7041,spanish,ylcWE2NFp3ybM87CAtpY7g,51.51398087,-0.132193998,European_Other,E09000033,Westminster,E09000033
7042,spanish,kuWmJZCAIX_bx7JCBfo_ag,51.512912,-0.133448,European_Other,E09000033,Westminster,E09000033
